"a","h"
1.37555896853143e-05,20592.8444889079
6.98515178936534e-06,16900.5546709122
1.10264224217739e-05,23643.8814431643
6.70571132135577e-06,12593.8601854999
1.23738456720486e-06,13904.1329919806
5.12181455949321e-07,22908.9069113407
1.16882396024978e-05,3655.37449212398
1.41261193383252e-05,7716.14064789114
1.15889184465073e-05,10229.3568953503
1.39267332931934e-05,15593.3628118605
1.07193997844262e-05,15850.8198646612
2.74331998030189e-06,15767.6822222973
1.42606443587225e-05,5458.2774656129
1.43762701837765e-05,3299.75060623193
9.52312519803643e-06,22773.5089283859
1.19220746818557e-05,20507.2596295211
1.11262128139008e-05,11096.5879267322
2.78065175999422e-06,9765.545922578
5.65609498771373e-06,17182.4421179924
2.30862830114085e-06,7922.89597760629
1.10353481482062e-05,24474.6205665297
4.6203399050422e-06,24409.8353761854
1.43399470515875e-05,15520.1227060547
6.01098671492655e-06,9398.33399787487
5.44748489998747e-06,12639.9774155355
3.72508792021777e-06,22492.5168198588
6.47106182644609e-06,8289.18713755721
1.16147601894103e-06,9261.11480573282
3.17787667357828e-06,16259.7799387116
1.25522213574592e-05,19686.3950207111
5.73119930312037e-06,26009.1225909266
9.05232151955366e-06,21387.7930617958
1.01692218556302e-05,4530.82170711425
1.06343562841089e-05,17666.9969290223
1.58225985889323e-06,18111.917322606
3.58263395596296e-07,7691.90540029686
7.89338647041935e-06,12799.2267335487
8.65930546971038e-06,9319.45628810776
4.97175919412635e-06,4675.44689900794
9.29995867167599e-07,16923.9678229491
1.33886522447783e-05,16034.445773951
1.33712428230047e-05,24897.8645364709
1.09038527062302e-05,22743.9387505959
1.21398291078582e-05,14333.546925409
2.94151447873563e-06,18278.0358852938
1.25140088764811e-05,19096.9841795181
3.51966165141202e-07,15158.2884103196
2.11113431565929e-06,16065.1572286655
1.53819386792835e-06,7880.9555957514
1.33337289620191e-06,3340.98742062996
9.25288019964471e-06,15933.511267517
1.09113930647494e-05,20267.8693604147
1.31342822493147e-05,5310.71677410579
1.02704167381348e-05,12638.0188453753
1.47583702315018e-05,20058.9138630782
5.77631565099116e-06,688.406314598846
5.69657087703235e-06,11080.4649601743
