"a","h"
2.78024612286501e-07,15311.3146382446
1.36012396227568e-07,2507.95295576867
1.71679183343239e-07,13141.0437176658
7.81238447988406e-08,1048.4612007543
2.06787763675302e-07,3464.05922257948
7.97058338588104e-08,15625.4547301071
2.20337266110629e-07,18210.0391170215
2.20646130317822e-08,19778.3452783269
2.78505931608193e-07,16969.868641137
1.16380794901401e-07,7094.89584044021
6.46682731458917e-08,18891.0379636304
2.75233155394532e-07,15384.5231967601
7.69631797378883e-08,16491.0481528606
1.98636154846288e-07,8706.4409556102
2.008791778896e-07,6515.78699805382
2.73052645647153e-07,14600.0808536827
2.48295706556179e-07,2568.94814255011
2.97314726846293e-08,14177.189107445
1.95776120109856e-07,25560.2679212875
1.51261676166393e-07,24592.2409252691
1.66272590285912e-07,19165.768685074
2.94199838783406e-07,21060.4350015162
2.70401008179411e-07,2314.0048111312
2.53576054261997e-08,4327.90836928557
1.37420463937521e-07,8142.16159628679
1.67513989870623e-07,16408.2497121122
1.44010837567225e-07,989.739277497453
2.91576237789728e-07,26262.4924458144
1.34514959017187e-07,24226.0489338165
6.79273664169013e-09,21754.5692354501
1.23309921460226e-07,23032.204895942
2.32154842453077e-08,21301.0783928968
2.20089191205427e-07,16531.8794318802
2.66135333456099e-08,235.130005433716
2.65707760864869e-08,17131.4992120455
1.36203068887629e-07,13168.5582761111
2.34817179188132e-07,24635.8282262355
4.1486586865969e-08,5803.23421229027
2.09006709094346e-07,4820.69942650782
1.97428379882686e-07,15805.6967277529
2.90667450508662e-07,6748.91914802806
1.72160746875405e-07,6492.79306814993
2.17439633174241e-07,5087.50632190553
1.72272840803117e-07,23955.9177973435
6.17665972234681e-08,23828.4501484308
1.33389300954528e-07,15191.1933641711
2.94910809257999e-07,6389.39912778003
2.12845517178811e-07,15623.6898114071
2.79795849873871e-07,13531.2835940587
5.21273578846827e-08,4880.20138859988
1.89071250813641e-07,19165.6468952968
2.91159416086972e-07,14330.3747673397
1.58770314666815e-07,21285.5974521897
2.2031362625882e-07,19569.2843837469
1.74887027222477e-07,955.523796948846
7.38057564632967e-08,19434.8440250886
1.6153872413449e-07,7683.99226227051
2.01434794722125e-08,337.991787335428
1.51230659421347e-07,12749.0702142624
1.29158236100897e-07,4143.77006629717
7.28756039964035e-08,5704.62568445835
2.01737300841883e-07,20483.5898410179
9.24513868674636e-08,20961.6043669828
1.44642617706396e-07,18522.6102986301
8.39799900848418e-08,19539.1057433695
9.06517434680834e-08,19711.673667969
1.20419884268567e-07,8742.99363135772
2.88664557088725e-07,8311.25480130355
2.06963837968186e-07,8897.97824816953
2.52922767413035e-07,13440.5211280862
1.79068816655315e-07,5422.28872920249
1.71600689650327e-07,16591.7858014497
