"a","h"
9.46022821759636e-09,11507.6406795721
1.84050526876341e-08,21567.9108465122
8.16376706424423e-08,28441.24980334
3.62072862024334e-08,5708.6570788238
1.93039804603904e-07,213.209358122894
1.63322193973105e-07,15768.2225976329
1.47638297852298e-07,13181.8164866102
8.70738365899094e-08,17863.9438255864
9.80152602900158e-10,15898.7125318687
2.05539439347657e-08,4786.25640872929
5.89965853095055e-08,5668.15119236708
1.333574151561e-07,25155.5304690185
6.79373250927099e-08,26408.6368793653
1.66325628920035e-07,16285.0976369138
1.73134317179634e-07,33589.8960514341
4.99991714768112e-08,11773.5694620316
8.4668899003247e-08,236.578198875916
6.64941270734099e-08,13114.0818693123
1.03187139941041e-07,2342.60122781083
2.50380136944692e-08,5671.75034370463
8.55100780928677e-08,5406.22967784688
1.43854299687188e-08,21472.9447754384
2.10586824591526e-07,16471.7300163614
1.33688764576377e-07,1993.93112749114
2.60987039274451e-08,15015.9280589324
7.96686783026565e-08,5315.24696024293
1.71903149328957e-07,14393.1189993933
4.60971783575687e-08,7905.70569777135
2.08073738138615e-07,20540.9667312594
2.13321666415273e-07,33255.4026143783
2.10742629136552e-07,27633.7176624496
5.11160626567223e-08,3524.17693426043
4.70506100322713e-09,10861.2289620658
1.93906316884201e-07,20968.4985358331
8.57303931259296e-08,21842.8113750356
5.95616203173995e-08,33696.4640024481
6.5782962620089e-08,12050.6883141095
1.56358991298317e-07,33242.9697500321
1.49211155843328e-09,30975.7175855339
2.24233931692486e-09,26961.7673830461
1.66942066463049e-07,4289.36160879873
1.57527203940024e-07,20251.2876446343
5.01563727508553e-08,7132.19902462373
1.63804518406025e-08,26466.0739103111
4.11115868211809e-08,27632.4520897815
1.24588648276404e-07,24297.3695493351
3.29687026515603e-08,13004.6192414553
1.90580421160399e-07,32197.542488575
1.02116219533438e-07,11879.3195539738
1.43467724197967e-07,2932.68777935182
2.01176805487749e-07,2885.00245344841
3.09540421532636e-08,23579.1187733412
1.01014363234016e-07,5066.94771160009
1.93747728671879e-07,22070.5332092436
2.09339673057707e-07,30545.9950971654
9.01255764016374e-08,6755.57743189699
1.09976788258011e-07,16000.0192127743
3.53197909171947e-08,24531.5681401072
1.81167041834613e-07,12262.5033560572
2.79285520154305e-08,25459.8770337969
2.13637581233105e-07,32291.8038404847
1.96698056146164e-07,15797.6405284667
3.35696360079402e-08,19507.7094486204
4.87434983524409e-08,13151.768815972
1.59764199860563e-07,28950.9918193443
1.81739645784043e-07,654.904013973171
1.57213628559627e-07,9522.0917630625
3.98963507027789e-08,11532.3716348384
6.73070745635778e-08,32375.5294005623
9.78942162695933e-08,13619.2408232492
9.03428117973222e-08,21454.2068651546
4.98902647772973e-08,10332.4579974731
1.20484073002907e-07,12758.2666385224
1.11607105156237e-07,1059.5417628854
1.03012648919089e-09,30815.4919895075
4.70010111912746e-08,18140.9024191484
1.92410856892609e-07,24587.2709142455
1.33764097279107e-07,22434.5566752225
1.93315669150007e-07,28211.611930786
8.07377000059932e-08,20392.7302717279
1.94221794615415e-07,30420.2063766829
9.68289107016542e-08,33084.5256004546
1.32716752074828e-07,385.822862449844
1.81342428909107e-07,23015.2784310029
1.33899110138247e-07,8692.41512333185
1.59944082683122e-07,19061.2024596056
7.79501116682183e-08,3075.09070262313
3.81391770815985e-08,14016.1080270122
7.97343882562762e-08,30061.836109765
1.43655266626315e-07,7094.73850773805
5.53905008792539e-08,10140.4456200741
1.60985920196399e-07,13902.1984680351
2.12699762691998e-07,14559.8688810054
9.25325576055118e-08,18671.5278995492
1.28942468272183e-07,29295.2970948891
1.69911690836942e-07,22179.1860205516
7.09563745719127e-08,11061.8894588265
2.53074500201778e-09,6667.38097887423
1.49150622094219e-08,5513.08763323952
1.2288262902505e-08,16860.3837284875
5.76753366044299e-08,31814.9308973955
1.36616805828261e-07,25366.1114848771
2.65617469960654e-08,28756.4275391652
8.45512354856526e-08,5638.95091477592
1.36823540105569e-07,707.511521749577
1.13426988568496e-07,23907.4683227276
4.70059737977995e-08,5049.21412221709
1.30545503572476e-07,2608.52815551778
1.598251346304e-07,4010.36664685708
7.6630674100227e-08,4281.72335881045
1.92437668634917e-07,16610.063849238
1.30115549759093e-07,14046.4285199167
2.71702708735723e-08,30950.8721407313
7.41097624980929e-08,3415.72236048721
4.8959700924937e-08,327.4166719767
1.93726290597326e-07,23587.3870156958
2.02112076987766e-07,2771.76070800525
4.00237337279726e-08,17337.0756950798
4.8053644744002e-08,14156.0822188602
1.28686447908086e-07,23678.5367320655
1.80175555201078e-07,1370.14112482637
