"a","h"
5.57292919764325e-06,3928.92279083308
1.34408944615757e-06,3241.22161142935
5.96272494012645e-06,2486.46101949815
5.0971795235886e-06,5594.29423722846
8.01999122261271e-07,2728.67154465185
2.51824899472999e-06,7086.45549263944
6.36160420420138e-06,4188.36768679763
2.37179587260162e-06,1349.03738560051
3.11180173696943e-06,5496.22065208227
2.40478020970403e-06,4920.78336349335
5.21467341890115e-06,4405.55458223994
4.81518384725817e-06,3231.98752911982
1.30565626875671e-06,6055.78781610518
5.42805060827839e-06,5455.88855511558
3.15662614391186e-06,6826.73118413989
2.75009056271781e-06,7037.03867591141
3.39582951351522e-06,4194.95739366329
2.13895518717084e-06,2545.04007956356
2.36079590374895e-06,3219.01400201581
5.99130085583622e-06,2904.6800749714
1.43678327547666e-06,1546.15856162608
2.0135926750165e-07,4085.62765558744
1.01102345373035e-06,517.558388944413
2.64266103517279e-06,673.078738195801
5.2604499675273e-06,2549.79580073875
6.21756685593258e-07,6173.03534382025
5.70966541940503e-06,5302.97269182208
6.44259120547725e-06,3673.56207651348
6.93567956566783e-06,3662.00198005459
1.06110244777487e-06,6761.31666289489
6.23839855624373e-06,4229.03502279872
3.21874996967813e-06,5683.90955267033
6.66739349465644e-07,5688.71799309683
4.86537671273474e-06,5532.1965297622
1.96990311914852e-07,6461.70814049457
6.66863404775097e-07,3963.51780612067
2.3793790423152e-06,6476.42801480718
4.1105340118366e-06,1175.46301776181
4.68032687076444e-06,7034.84577875197
4.09059877161271e-06,94.583397656061
2.42912563479804e-06,5656.68620259794
6.24665344847419e-06,1891.84032573864
4.4248548833189e-06,5117.74218119486
2.99455702020494e-06,1827.58219378388
5.35548117223864e-06,6111.4690445291
3.74477295002966e-06,4363.45743756238
5.58370991785174e-06,240.206757616608
2.68890484299493e-06,4343.4110457989
2.31325448818404e-06,3072.5197691225
6.1024784357711e-06,3835.54121402283
1.31809116201226e-06,4959.70464573884
1.98628830203208e-07,5785.69276275521
4.04032850013754e-06,1786.42201100923
3.16383802697516e-06,3600.51478730883
3.90830044992932e-06,2675.04794161398
6.64105638168919e-06,52.1252856616254
1.38845116746235e-06,6182.68847198825
6.25934855718618e-06,1570.85535008959
5.09978564638741e-06,6440.00589069066
3.55688592705879e-06,2262.15019354313
8.45754991444372e-08,751.780224536353
1.09031918331425e-06,3941.04729467654
2.45080795790545e-06,6828.1925247608
3.44439604756317e-06,5076.49082676418
5.92644911085331e-06,6924.75970664284
1.06725573581095e-06,4089.35978417932
5.12163837063296e-06,7197.96543561311
6.33302598038667e-06,1820.05319919065
6.39553006931372e-06,2738.91810186804
5.20802032033542e-06,6307.54201648717
5.65703185680062e-07,3149.52669684052
2.16236317388224e-06,6790.92404696763
6.08624103066013e-06,1904.88135709472
4.79019576503708e-06,4582.86371136318
6.1439947902589e-06,52.5872628560827
6.42598102255225e-07,1634.18859363645
6.34652205729035e-06,6555.48559882163
1.0480841223481e-06,1774.16302352329
6.50848143364186e-06,566.521460253949
6.16238412182961e-06,3862.45965468638
2.03609786132393e-06,2083.00631575161
6.30544413611359e-06,1064.55270156376
6.41539433408017e-06,3361.33170779612
5.27254925707415e-06,7123.10513170806
7.35857819195137e-07,5343.52022186149
1.00352998350397e-06,1737.63683929483
1.10073459465101e-06,5039.35305126192
3.52370398041125e-06,3894.91563904786
6.97146299101674e-06,1729.32206475551
1.43427386834477e-06,5231.16528180248
5.62143594406299e-06,2064.56171121656
4.71376780581618e-06,5138.0909938857
6.2358091528519e-06,4398.77892342873
6.55515338426877e-06,7124.7345571788
4.15093463954808e-06,6653.95606490171
3.32363567357258e-06,4584.3073324533
5.80258528388584e-06,6379.17298243853
5.94258162596405e-06,7034.6721753088
3.70957114744204e-06,3745.22564593197
4.72785036775768e-06,1617.86050966682
6.01654846616764e-06,1467.98048309332
1.80288690631825e-07,4594.2061847515
4.12996111791712e-06,3065.81675082936
1.59608843120631e-06,901.303517900594
9.08886113908231e-07,3423.78473654346
8.10090083265398e-07,267.769554001027
5.99699654525202e-06,3179.59608326083
6.54316219343093e-06,6488.14410082152
1.50829878683374e-06,965.285862722602
6.62222011602576e-06,6959.10010533579
4.03897779777878e-06,711.837078564965
1.31111842454049e-06,2132.29116079487
3.09561126004483e-07,2484.53536915062
5.51021867030053e-06,2382.38418241426
3.16038601898285e-06,3964.9429312872
1.83400931468126e-06,2664.54162482966
2.25684814841525e-06,254.642212247542
2.17398912146612e-06,273.837586946929
5.53154769586842e-06,1988.56588672202
6.59797118841959e-06,6847.18244546646
5.73833185482409e-06,6110.99527387764
3.20595414261545e-06,1420.56955850212
5.21044095811195e-06,4211.31559261858
4.96775075060567e-06,3997.91256069425
8.25017309909927e-07,1341.00595418957
4.6615639444385e-06,4262.17369790457
5.09627333402698e-06,2952.31378572916
2.43953275861085e-06,4272.73875056522
4.73734185797178e-06,4013.84098179551
5.46735216136232e-06,2582.3525669229
3.57428711903892e-06,5268.21083760228
6.02183811284252e-07,2584.23975648135
3.57966692288494e-06,599.892067198826
2.12605788059137e-06,2324.11559898038
3.42970508917108e-06,5979.37834528744
4.55633998751802e-06,183.313201052485
5.25904535361134e-07,1184.7344205859
6.1170703326611e-06,4398.86326685258
1.25423971067078e-06,3636.9516058749
4.34889741824991e-06,3992.25155377179
5.29878193116333e-07,5500.1635201757
5.31945730206642e-07,1317.71727061838
5.54909195262505e-06,7135.14980962706
2.08324963858962e-06,1014.13324647376
6.9474103392746e-06,3777.45629527794
6.87819837735098e-06,5455.44910505055
4.45722569594224e-06,1727.99826471893
2.7722563706545e-07,5071.34798070981
4.99965792121241e-06,5604.7233523966
4.2809516643272e-06,1381.14423299334
7.10020421611788e-07,5369.90493858653
5.13229385605264e-06,1025.95709681538
6.64996384425085e-06,4871.70916572355
5.2956762521037e-06,2360.26185379731
3.86041401614662e-06,7096.98367586471
3.8535367590873e-06,376.669515899719
5.47821321904314e-06,4860.69387398859
2.76217408759619e-06,3115.64672087955
2.85788846348427e-06,3158.35699452464
2.31946828564377e-06,754.69004079851
7.96500879986642e-07,3548.11582402233
5.41804237979124e-06,5496.3925149299
6.4876990204758e-06,717.142140409087
7.05438713539719e-08,1864.06508950213
5.42836398888993e-06,2340.23433525414
1.9959503672714e-06,5808.91790452831
5.15857124208811e-06,4258.17057133295
4.34076980316125e-08,4832.85183107972
5.60837610227516e-06,2134.35732650176
5.7683182703635e-06,141.992779522894
4.92317410322709e-06,6277.45869524138
4.90617027767866e-07,330.222772235168
5.11258175888739e-06,5573.22381186372
1.31613564101165e-06,6744.32485362929
2.13764434268407e-07,300.584617518915
3.47436156220341e-06,4771.09338043871
